file_name,medical intent,phrase,label
1249120_1853182_41518759.wav,Musculoskeletal Pain,My kneecap feels like it is grating bone on bone when I walk.,3
1249120_1853182_58291933.wav,Abdominal Pain and Weakness,I feel pain in my heart when I wake up,0
1249120_1853182_67830309.wav,Dermatological Issues,I hate my acne.,1
1249120_1853182_94150189.wav,Wound Trauma,My wound was infected when i was planting some flowers in my garden,5
1249120_18985376_106851099.wav,Respiratory and Ear Issues,I feel congestion in my chest,4
1249120_18985376_16238673.wav,Head and Neck Discomfort,I complain alot with my neck pain and i really need to be better,2
1249120_18985376_16919393.wav,Respiratory and Ear Issues,Sometimes I cough because I'm a smoker,4
1249120_18985376_22170590.wav,Wound Trauma,I hve cut my finger because of playing football and I  to apply pain relief cream but it does not help,5
1249120_18985376_29003726.wav,Wound Trauma,I feel pain in my right shoulder after the tennis match.,5
1249120_18985376_39796332.wav,Head and Neck Discomfort,I can't see the sign I have a blurry vision,2
1249120_18985376_40170396.wav,Abdominal Pain and Weakness,my heart hurts me,0
1249120_18985376_42800481.wav,Abdominal Pain and Weakness,"My stomach aches after I drink any soda drink, why?",0
1249120_18985376_51754297.wav,Dermatological Issues,My skin is itching.,1
1249120_18985376_52521065.wav,Wound Trauma,I have a cut that has become red and oozes puss.,5
1249120_18985376_69007779.wav,Abdominal Pain and Weakness,My heart hurts when I exercise,0
1249120_18985376_99026394.wav,Dermatological Issues,The acne was causing me to feel embarrassed.,1
1249120_19425875_103227792.wav,Respiratory and Ear Issues,I'm not good i'm feeling so cold,4
1249120_19425875_103678717.wav,Wound Trauma,I got injured exercising,5
1249120_19425875_23463308.wav,Abdominal Pain and Weakness,I feel a burning sensation in my guts about 2 hours after each meal.,0
1249120_19425875_23704066.wav,Musculoskeletal Pain,I have shooting pain in my kneecap after working out.,3
1249120_19425875_26502707.wav,Abdominal Pain and Weakness,It is like I have a needle pushing through my heart.,0
1249120_19425875_34910729.wav,Musculoskeletal Pain,There is a sharp pain in my bicep. I have tried to apply pain relief cream but it does not help.,3
1249120_19425875_39686693.wav,Head and Neck Discomfort,I have a neck pain when I sit in-front of my laptop.,2
1249120_19425875_47573324.wav,Abdominal Pain and Weakness,I have terrible pain in my heart,0
1249120_19425875_63921888.wav,Musculoskeletal Pain,I get a knee pain when I walk a lot,3
1249120_19425875_72618137.wav,Wound Trauma,I had an accident and my wound was open when I arrived to hospital,5
1249120_19425875_74204923.wav,Abdominal Pain and Weakness,I often get a sharp pain in my chest and I can't tell what I'm doing that might be triggering it.,0
1249120_19425875_80765052.wav,Respiratory and Ear Issues,I have a ear ache when I go to the pool,4
1249120_19425875_81295573.wav,Dermatological Issues,my hair isn't well,1
1249120_19425875_82254095.wav,Respiratory and Ear Issues,"I am always cold, even when I am wearing layers",4
1249120_19425875_86199306.wav,Abdominal Pain and Weakness,severe pain in the upper left side of chest and may have pain to back,0
1249120_19425875_97135079.wav,Musculoskeletal Pain,I have a hard muscle pain since i went to the gym,3
1249120_19425875_98111797.wav,Musculoskeletal Pain,I don't have full range of motion with my arms,3
1249120_19425875_98726978.wav,Musculoskeletal Pain,i have muscle pain at my left leg.,3
1249120_20518958_17644982.wav,Musculoskeletal Pain,I feel pain in my joint after an injury in the last football match I played.,3
1249120_20518958_29272996.wav,Musculoskeletal Pain,i have a strong shoulder pain,3
1249120_20518958_45637650.wav,Abdominal Pain and Weakness,When I eat too much sugar my body gets weak and dizzy.,0
1249120_20518958_50289136.wav,Abdominal Pain and Weakness,"My body feels weak after my first day in the gym, why?",0
1249120_20518958_60129657.wav,Head and Neck Discomfort,When I stand up too quickly I start to feel dizzy and light-headed,2
1249120_20518958_61524694.wav,Wound Trauma,"surgical wounds red, firing pus, painful and hot to the touch",5
1249120_20518958_61665484.wav,Wound Trauma,There is an injured person,5
1249120_20518958_66027109.wav,Wound Trauma,"I think there's something wrong with my wound, it does not seem to heal like it should.",5
1249120_20518958_70673281.wav,Wound Trauma,The wound is still open,5
1249120_20518958_81363254.wav,Head and Neck Discomfort,I feel dizzy whenever I stand up.,2
1249120_20518958_86994305.wav,Dermatological Issues,A terrible fall in hair,1
1249120_20518958_96198873.wav,Musculoskeletal Pain,I feel like there is something swollen and inflamed at the back of my knee.,3
1249120_20518958_99277979.wav,Head and Neck Discomfort,I have a powerful pain inside my neck,2
1249120_21665495_108714577.wav,Head and Neck Discomfort,My head hurts whenever I try to do something.,2
1249120_21665495_27953532.wav,Abdominal Pain and Weakness,I don't have the energy to do the things that I used to,0
1249120_21665495_34507129.wav,Musculoskeletal Pain,I feel pain in my shoulders when I write on the keyboard.,3
1249120_21665495_78158511.wav,Respiratory and Ear Issues,My ear hurts when I touch it.,4
1249120_2171654_12812436.wav,Musculoskeletal Pain,I get a knee pain when I walk a lot,3
1249120_2171654_18050686.wav,Head and Neck Discomfort,When I force my eyes to view I have blurry vision.,2
1249120_2171654_20198863.wav,Musculoskeletal Pain,I don't have full range of motion with my arms,3
1249120_2171654_21861362.wav,Head and Neck Discomfort,I have a headache every time I eat ice cream,2
1249120_2171654_29859521.wav,Dermatological Issues,"Sometimes when it is cold outside, my face hurts, especially around the pimples that are ready to pop.",1
1249120_2171654_50700157.wav,Dermatological Issues,my hair isn't well,1
1249120_2171654_51607090.wav,Respiratory and Ear Issues,I do not know why I feel cold,4
1249120_2171654_56814700.wav,Respiratory and Ear Issues,My entire body is freezing.,4
1249120_2171654_56923849.wav,Head and Neck Discomfort,My neck is annoying me I can't sleep bacause of it,2
1249120_2171654_57630650.wav,Respiratory and Ear Issues,I feel something hurt me in taking breath and I cant take my breath,4
1249120_2171654_58828948.wav,Respiratory and Ear Issues,The warming system of my house is broken and  feel so cold,4
1249120_2171654_71989604.wav,Respiratory and Ear Issues,I have a ear ache when I go to the pool,4
1249120_2171654_72702596.wav,Musculoskeletal Pain,My calves feel like they are tight as knots and are throbbing,3
1249120_2171654_72896212.wav,Wound Trauma,"I started taking swimming lessons and I guess I swallowed too much water through my nose, because this sinusitis is killing me now.",5
1249120_2171654_84934574.wav,Abdominal Pain and Weakness,I have terrible pain in my heart,0
1249120_2171654_88522717.wav,Head and Neck Discomfort,"I have a blurry vision and i can't see in the darkness , what is the reason doctor ?",2
1249120_2171654_90588092.wav,Abdominal Pain and Weakness,I felt my heart hurts when I ran for along distance,0
1249120_22345789_13146887.wav,Dermatological Issues,I got acne when I ate chili,1
1249120_22345789_18698172.wav,Respiratory and Ear Issues,I feel something hurt me in taking breath and I cant take my breath,4
1249120_22345789_53043670.wav,Abdominal Pain and Weakness,I have a great stomach ache and i can't eat any thing,0
1249120_22345789_71775698.wav,Dermatological Issues,"Sometimes when it is cold outside, my face hurts, especially around the pimples that are ready to pop.",1
1249120_22345789_71810830.wav,Dermatological Issues,I have acne in my face and other problema in my derma like itching,1
1249120_22345789_75547005.wav,Dermatological Issues,I have eruptions on my face that come and go .,1
1249120_22345789_87690583.wav,Abdominal Pain and Weakness,I have a pain in my stomach,0
1249120_22345789_87744835.wav,Head and Neck Discomfort,I have blurry vision after I used a wrong medicine.,2
1249120_22345789_97019384.wav,Musculoskeletal Pain,I have shoulder pain when I try to carry my groceries.,3
1249120_22423108_100643809.wav,Respiratory and Ear Issues,I have a cold and it makes me cough alot,4
1249120_22423108_105422842.wav,Wound Trauma,My back got injured while i was lifting at the gym,5
1249120_22423108_106497166.wav,Head and Neck Discomfort,I have blurred vision.,2
1249120_22423108_10763093.wav,Respiratory and Ear Issues,i feel that it's hard to breath for me specially after running or making any effort,4
1249120_22423108_11258404.wav,Abdominal Pain and Weakness,My stomach has been sore since yesterday.,0
1249120_22423108_27041569.wav,Wound Trauma,My grandson cut his foot on a seashell in the ocean and now the foot is turning gray and is puffy.,5
1249120_22423108_30911984.wav,Head and Neck Discomfort,I read a book for along time and when I finished reading I feel head ache,2
1249120_22423108_32412774.wav,Respiratory and Ear Issues,I feel great pressure in my chest,4
1249120_22423108_49375484.wav,Wound Trauma,My son squeezed a pimple and it broke open only to scab over and now looks like it is infected.,5
1249120_22423108_50218053.wav,Musculoskeletal Pain,My muscles in my lower back are aching.,3
1249120_22423108_58060969.wav,Abdominal Pain and Weakness,"There is an extreme pressure below my belly button at the right, which I feel every time I go out for a jog.",0
1249120_22423108_59113184.wav,Musculoskeletal Pain,Feel like something is being jabbed into my joints,3
1249120_22423108_73684586.wav,Head and Neck Discomfort,i can't see well,2
1249120_22423108_79065204.wav,Wound Trauma,"i was playing basketball yesterday, i have sprained ankle",5
1249120_27392644_104298492.wav,Abdominal Pain and Weakness,Stomach pain after drinking milk,0
1249120_27392644_108841687.wav,Dermatological Issues,I visited many doctors but they can't find the right treatment toget my hair back,1
1249120_27392644_22855056.wav,Head and Neck Discomfort,It's hard to see things,2
1249120_27392644_27648433.wav,Wound Trauma,"surgical wounds red, firing pus, painful and hot to the touch",5
1249120_27392644_42382970.wav,Respiratory and Ear Issues,When I go to sleep I am feeling cold,4
1249120_27392644_45319671.wav,Abdominal Pain and Weakness,I have pain in my stomach,0
1249120_27392644_45411334.wav,Abdominal Pain and Weakness,I have pain in my colon and my stomach like something cutting it,0
1249120_27392644_45502941.wav,Respiratory and Ear Issues,There is a sharp pain in my ear whenever I do this.,4
1249120_27392644_51466522.wav,Musculoskeletal Pain,I can't stand with this horrible feeling in my shoulder,3
1249120_27392644_84663890.wav,Head and Neck Discomfort,I feel dizzy whenever I stand up.,2
1249120_27392644_90121653.wav,Musculoskeletal Pain,i have shoulder pain after doing any home work.,3
1249120_28006404_10670111.wav,Musculoskeletal Pain,i have a pain in my elbow joint,3
1249120_28006404_106725649.wav,Abdominal Pain and Weakness,i have pain but i can't specify place,0
1249120_28006404_107111783.wav,Head and Neck Discomfort,I have blurry vision after I used a wrong medicine.,2
1249120_28006404_107808797.wav,Respiratory and Ear Issues,I have an ear ache when showering,4
1249120_28006404_11791215.wav,Abdominal Pain and Weakness,When get up I found that I have a stomach ache  and I tried to take medecine but my stomach still hurting me,0
1249120_28006404_12277503.wav,Head and Neck Discomfort,My head hurts when I'm doing this.,2
1249120_28006404_24153553.wav,Musculoskeletal Pain,My lower back hurts but it improves if I stretch it,3
1249120_28006404_28326999.wav,Musculoskeletal Pain,I feel joint pain every time I move,3
1249120_28006404_29192822.wav,Musculoskeletal Pain,I have shooting pain in my kneecap after working out.,3
1249120_28006404_48209850.wav,Head and Neck Discomfort,I feel like the room is spinning,2
1249120_28006404_50849556.wav,Abdominal Pain and Weakness,"I feel a pain on the left side of my chest, where my heart is",0
1249120_28006404_51635944.wav,Wound Trauma,I chopped off the tip of my finger while I was cutting some cardboard and I cannot stop the bleeding.,5
1249120_28006404_51911650.wav,Musculoskeletal Pain,My muscles in my lower back are aching.,3
1249120_28006404_55083318.wav,Musculoskeletal Pain,There is a sharp pain in my bicep. I have tried to apply pain relief cream but it does not help.,3
1249120_28006404_63956673.wav,Head and Neck Discomfort,stiffness inability to look right or left except by moving the whole body,2
1249120_28006404_65298534.wav,Head and Neck Discomfort,When I stand up too quickly I start to feel dizzy and light-headed,2
1249120_28006404_71280519.wav,Respiratory and Ear Issues,When I wake up I am feeling cold,4
1249120_28006404_77634866.wav,Wound Trauma,My infected wound caused a fever,5
1249120_28006404_87759985.wav,Abdominal Pain and Weakness,I feel like my heart is on fire.,0
1249120_28006404_93124361.wav,Abdominal Pain and Weakness,I cannot breathe because of this dull ache below my left shoulder.,0
1249120_28006404_95097166.wav,Musculoskeletal Pain,It feels like someone stuck a knife into my shoulder,3
1249120_28006404_99580586.wav,Respiratory and Ear Issues,I'm not good i'm feeling so cold,4
1249120_29289135_23611758.wav,Respiratory and Ear Issues,I have a problem in the expiration because i have abronchial asthma,4
1249120_29289135_35616193.wav,Abdominal Pain and Weakness,My stomach has been sore since yesterday.,0
1249120_29289135_66707636.wav,Musculoskeletal Pain,Feel like something is being jabbed into my joints,3
1249120_29289135_72247324.wav,Wound Trauma,I chopped off the tip of my finger while I was cutting some cardboard and I cannot stop the bleeding.,5
1249120_29289135_77031440.wav,Respiratory and Ear Issues,I feel cold although we are in summer.,4
1249120_29289135_87689275.wav,Wound Trauma,"i was playing basketball yesterday, i have sprained ankle",5
1249120_29672643_21746353.wav,Head and Neck Discomfort,I feel lightheaded,2
1249120_29672643_31332062.wav,Head and Neck Discomfort,I feel pain in my neck after waking up,2
1249120_29672643_54942677.wav,Wound Trauma,I suffered a deep wound in my hand and I can not stop the bleeding,5
1249120_29672643_57771855.wav,Head and Neck Discomfort,I wake up with a stiff neck every morning.  Massage helps but then a couple of days later it's back again.,2
1249120_29672643_80543158.wav,Respiratory and Ear Issues,My ear hurts when I touch it.,4
1249120_29672643_94176909.wav,Respiratory and Ear Issues,"There must be something wrong with my blood circulation, I have to wear socks even on the hottest days, my toes are frozen!",4
1249120_29672643_97858410.wav,Musculoskeletal Pain,I feel pain in my shoulders when I write on the keyboard.,3
1249120_29713479_56491847.wav,Wound Trauma,i hit the ground when trying to shoot a basketball,5
1249120_29713479_60004573.wav,Abdominal Pain and Weakness,My muscles feel tired,0
1249120_30766630_102035719.wav,Abdominal Pain and Weakness,The severe pain in the stomach I feel,0
1249120_30766630_16483624.wav,Head and Neck Discomfort,"When I stand up, I feel like I'm going to fall down instantly",2
1249120_30766630_16792776.wav,Wound Trauma,"The last time I clipped my toenails, I cut them too short and now I have an infected nail.",5
1249120_30766630_20263908.wav,Wound Trauma,Surgical wound infections,5
1249120_30766630_22759667.wav,Musculoskeletal Pain,My knee is hurting so badly.,3
1249120_30766630_24876670.wav,Abdominal Pain and Weakness,my left side aches much,0
1249120_30766630_38784849.wav,Abdominal Pain and Weakness,I've always been very active but now I just don't have the strength or energy to go for even a short walk.,0
1249120_30766630_43647871.wav,Dermatological Issues,i have issue with my skin,1
1249120_30766630_57008317.wav,Dermatological Issues,I get breakouts on my chest with red patches that get more intense when i get hot.,1
1249120_30766630_60418882.wav,Head and Neck Discomfort,i can't ride my car at night because i have blurry vision.,2
1249120_30766630_60977460.wav,Abdominal Pain and Weakness,"I hardly have enough stength to get up,",0
1249120_30766630_66545078.wav,Musculoskeletal Pain,"after playing football, i have muscle pain with my both legs.",3
1249120_30766630_66940720.wav,Musculoskeletal Pain,There is pain in the muscles I do not know caused,3
1249120_30766630_69609595.wav,Respiratory and Ear Issues,My ear hurts when I touch it.,4
1249120_30766630_77107155.wav,Head and Neck Discomfort,Every time I look to left I feel a sharp pain in my neck.,2
1249120_30766630_91159589.wav,Abdominal Pain and Weakness,I can't do anything I feel a weak in my body,0
1249120_30766630_99654047.wav,Respiratory and Ear Issues,My lungs feel heavy like they are filled with mucus,4
1249120_30937687_13387986.wav,Musculoskeletal Pain,i have pain like needles in my joints.,3
1249120_30937687_15305633.wav,Abdominal Pain and Weakness,"My body feels weak although I eat a lot, why?",0
1249120_30937687_16453717.wav,Respiratory and Ear Issues,"There are times when I feel crushed under a huge weight and no air passing to my lungs, it actually scares the hell out of me when it happens.",4
1249120_30937687_17619915.wav,Abdominal Pain and Weakness,My muscles feel tired,0
1249120_30937687_27530206.wav,Respiratory and Ear Issues,My body feels like it's in a refrigerator.,4
1249120_30937687_43377541.wav,Abdominal Pain and Weakness,Sometimes my body feels week without reason,0
1249120_30937687_58106978.wav,Respiratory and Ear Issues,My cough is very heavy and I have mucus.,4
1249120_30937687_68349779.wav,Respiratory and Ear Issues,Have severe cold and cough,4
1249120_30937687_68541959.wav,Dermatological Issues,My hair always falls out and i have lost a lot of hair lately,1
1249120_30937687_82888426.wav,Musculoskeletal Pain,having difficulty moving my knee,3
1249120_30937687_97698429.wav,Wound Trauma,I think my wound is infected,5
1249120_33905644_27374333.wav,Respiratory and Ear Issues,"Even if the temperature is high in the house,  my body is always cold",4
1249120_33905644_28997113.wav,Dermatological Issues,I have a rash and it itches very bad.,1
1249120_33905644_36396763.wav,Musculoskeletal Pain,"After playing tennis,  I had a powerful sensation close to my neck",3
1249120_33905644_38432444.wav,Respiratory and Ear Issues,I have some terrible problems when i'm breathing during the night.,4
1249120_33905644_42412086.wav,Dermatological Issues,I have a very rash sensation close to my arms,1
1249120_33905644_62049705.wav,Musculoskeletal Pain,My knee doesn't want to bend well.,3
1249120_33905644_67705518.wav,Dermatological Issues,My acne itches and oozes.,1
1249120_33905644_71284631.wav,Abdominal Pain and Weakness,My heart feels like it's going to explode.,0
1249120_33905644_81294065.wav,Respiratory and Ear Issues,I've been over my cold for weeks but still cough every day.,4
1249120_33905644_82425628.wav,Musculoskeletal Pain,When i'm doing sport I have pain under my skin,3
1249120_33905644_94104768.wav,Dermatological Issues,There are lots of hairs on my pillow in the morning.,1
1249120_33905644_98655344.wav,Respiratory and Ear Issues,I think there's fluid in my ears.,4
1249120_33905644_99371701.wav,Respiratory and Ear Issues,It itches inside my ears.,4
1249120_34128682_101790314.wav,Abdominal Pain and Weakness,heart aches so much,0
1249120_34128682_34236862.wav,Abdominal Pain and Weakness,I have general discomfort in my torso.,0
1249120_34824899_40644680.wav,Wound Trauma,I have a split on my thumb that will not heal.,5
1249120_34824899_48082039.wav,Head and Neck Discomfort,"I have a blurry vision and i can't see in the darkness , what is the reason doctor ?",2
1249120_34824899_48683779.wav,Respiratory and Ear Issues,I feel a tightness in my chest,4
1249120_34824899_60393272.wav,Dermatological Issues,Chronic disease of hair follicles and sebaceous glands,1
1249120_34824899_77988824.wav,Dermatological Issues,my hair falling out,1
1249120_35154350_20321660.wav,Dermatological Issues,My hair is falling when I am combing it.,1
1249120_35154350_23863351.wav,Head and Neck Discomfort,I feel dizzy and out of sight,2
1249120_35154350_25451708.wav,Head and Neck Discomfort,I feel lightheaded when I stand up,2
1249120_35154350_27835029.wav,Respiratory and Ear Issues,It feels like I can't take a deep breath,4
1249120_35154350_28252964.wav,Head and Neck Discomfort,I'm not good i feel dizzy,2
1249120_35154350_31054104.wav,Respiratory and Ear Issues,Sometimes I cough because I'm a smoker,4
1249120_35154350_38663978.wav,Abdominal Pain and Weakness,My stomach feels starts hurting but then it feels better after I eat something mild.,0
1249120_35154350_40129019.wav,Musculoskeletal Pain,When I do hard exercises I feel great pain in my muscles.,3
1249120_35154350_40554942.wav,Musculoskeletal Pain,I feel a lot of pain in the joints.,3
1249120_35154350_40907887.wav,Wound Trauma,I have a break in the skin inside one of my nostrils that has become infected and is now filled with pus.,5
1249120_35154350_52523216.wav,Dermatological Issues,My shower drain is full of hair every time.,1
1249120_35154350_74284558.wav,Dermatological Issues,My skin is itching.,1
1249120_35154350_78419294.wav,Respiratory and Ear Issues,I feel congestion in my chest,4
1249120_35154350_80152109.wav,Abdominal Pain and Weakness,my heart hurts me,0
1249120_35154350_85978879.wav,Abdominal Pain and Weakness,"My stomach aches after I drink any soda drink, why?",0
1249120_35154350_86104942.wav,Abdominal Pain and Weakness,My chest hurts when I smoke,0
1249120_35154350_96182266.wav,Musculoskeletal Pain,I feel like I went to an acupuncture's practice and had 100 needles in my shoulder,3
1249120_35170334_10742120.wav,Musculoskeletal Pain,my shoulder is hurting me,3
1249120_35350617_107034397.wav,Abdominal Pain and Weakness,I feel very weak in my body,0
1249120_35350617_109716520.wav,Musculoskeletal Pain,I have throbing in my shoulder,3
1249120_35350617_12449213.wav,Musculoskeletal Pain,I feel pain in my knee when I climb the stairs.,3
1249120_35350617_15697277.wav,Wound Trauma,My son had his lip pierced and it is swollen and the skin inside on his lip is grey and looks infected.,5
1249120_35350617_18925577.wav,Musculoskeletal Pain,I could not exercise because of my knee pain,3
1249120_35350617_29774788.wav,Head and Neck Discomfort,I have blurred vision.,2
1249120_35350617_33932430.wav,Head and Neck Discomfort,I feel dizzy after doing a muscular effort.,2
1249120_35350617_39399369.wav,Wound Trauma,glass broken and wound my leg badly the wound is so wide,5
1249120_35350617_40290442.wav,Wound Trauma,I have an open wound in my arm,5
1249120_35350617_59046956.wav,Dermatological Issues,I tried alot of cream but i still feel the same skin problem,1
1249120_35350617_59048533.wav,Head and Neck Discomfort,my neck hurts me and i can't look down or up,2
1249120_35350617_64175694.wav,Wound Trauma,I have a split on my thumb that will not heal.,5
1249120_35350617_72145127.wav,Head and Neck Discomfort,I have a sharp pain in my neck,2
1249120_35350617_87028175.wav,Head and Neck Discomfort,My head gets dizzy when I try to get up.,2
1249120_35350617_96838834.wav,Respiratory and Ear Issues,"It is hard to breath when I am in the underground metro station, why?",4
1249120_35408915_100241241.wav,Dermatological Issues,I have acne all over my face,1
1249120_35408915_103020252.wav,Head and Neck Discomfort,I feel a pain in my neck,2
1249120_35408915_103603662.wav,Head and Neck Discomfort,My television and computer seem out of focus even though I have new glasses.,2
1249120_35408915_104463770.wav,Head and Neck Discomfort,My neck feels stiff,2
1249120_35408915_109855227.wav,Musculoskeletal Pain,My knees ache on cold and rainy days.,3
1249120_35408915_27401114.wav,Dermatological Issues,I have a hair shortage,1
1249120_35408915_31267365.wav,Abdominal Pain and Weakness,My heart hurts when I exercise,0
1249120_35408915_43303311.wav,Head and Neck Discomfort,I complain alot with my neck pain and i really need to be better,2
1249120_35408915_46744962.wav,Head and Neck Discomfort,I have a sharp pain in my neck,2
1249120_35408915_49916938.wav,Dermatological Issues,I feel depressed when I see my hair falling out,1
1249120_35408915_72213829.wav,Wound Trauma,I have a split on my thumb that will not heal.,5
1249120_35408915_72483575.wav,Dermatological Issues,My skin is itching.,1
1249120_35408915_75021699.wav,Head and Neck Discomfort,I feel dizzy and out of sight,2
1249120_35408915_77228067.wav,Wound Trauma,I have a cut that has become red and oozes puss.,5
1249120_35408915_81012985.wav,Abdominal Pain and Weakness,I have an internal pain I cannot describe,0
1249120_35408915_88197790.wav,Respiratory and Ear Issues,I'm suffering from sharp cough Accompanied by  phlegm,4
1249120_35408915_89476454.wav,Abdominal Pain and Weakness,My stomach feels starts hurting but then it feels better after I eat something mild.,0
1249120_35408915_98453832.wav,Dermatological Issues,I get clusters of pimples on my face that never go away.,1
1249120_35444693_35918864.wav,Respiratory and Ear Issues,I feel like I can hardly breathe unless I get what's in my lungs out,4
1249120_35444693_60431869.wav,Musculoskeletal Pain,my ankle is hurting me,3
1249120_35448024_106754951.wav,Abdominal Pain and Weakness,Sometimes my body feels week without reason,0
1249120_35448024_31763813.wav,Musculoskeletal Pain,my ankle is hurting me,3
1249120_35448024_50789772.wav,Head and Neck Discomfort,Everything looks like beeing in a smoky area.,2
1249120_35448024_72173203.wav,Dermatological Issues,My hair always falls out and i have lost a lot of hair lately,1
1249120_35448024_92552328.wav,Abdominal Pain and Weakness,"My body feels weak although I eat a lot, why?",0
1249120_35832653_100081507.wav,Wound Trauma,"i was playing basketball yesterday, i have sprained ankle",5
1249120_35832653_13438612.wav,Head and Neck Discomfort,I feel pain in my neck while I'm working.,2
1249120_35832653_15159684.wav,Dermatological Issues,My chest break out with red pimples and whiteheads.,1
1249120_35832653_17285569.wav,Respiratory and Ear Issues,I feel cold although we are in summer.,4
1249120_35832653_20676895.wav,Head and Neck Discomfort,i feel dizzy after severe diarrhea,2
1249120_35832653_27065604.wav,Respiratory and Ear Issues,I can't sleep I have a hard cough,4
1249120_35832653_34934692.wav,Respiratory and Ear Issues,I travelled by plane a few days ago and this time during landing my ears remained clogged and painful.,4
1249120_35832653_35215279.wav,Musculoskeletal Pain,My biceps started aching after I went to the gym,3
1249120_35832653_35973246.wav,Musculoskeletal Pain,I could not exercise because of my knee pain,3
1249120_35832653_39868339.wav,Head and Neck Discomfort,I have a sharp pain in my neck,2
1249120_35832653_47439698.wav,Head and Neck Discomfort,I have blurred vision.,2
1249120_35832653_49845385.wav,Musculoskeletal Pain,My arm hurts when I stretch,3
1249120_35832653_51223399.wav,Head and Neck Discomfort,I feel lightheaded when I stand up,2
1249120_35832653_53342343.wav,Musculoskeletal Pain,I feel pain in my knee when I climb the stairs.,3
1249120_35832653_59565245.wav,Head and Neck Discomfort,My neck feels stiff,2
1249120_35832653_69020380.wav,Wound Trauma,I have an open wound in my arm,5
1249120_35832653_72492635.wav,Musculoskeletal Pain,I feel a burning sensation in my shoulder muscle.,3
1249120_35832653_82613088.wav,Abdominal Pain and Weakness,My body feels weak and I tried to make it relax but it stills pain me,0
1249120_36214391_22736811.wav,Head and Neck Discomfort,I feel lightheaded,2
1249120_36214391_37447491.wav,Musculoskeletal Pain,"The pain is intense especially when I go down the stairs, it feels like something has snapped inside my knee.",3
1249120_36214391_59611575.wav,Wound Trauma,i'm injured i can't play sports,5
1249120_36505751_101906803.wav,Musculoskeletal Pain,"When I walk up a flight of stairs, my right knee hurts.",3
1249120_36505751_105268460.wav,Musculoskeletal Pain,"I am struggling to bear weight on my knee, when i stand straight I feel and hear a loud popping noise.",3
1249120_36505751_22754070.wav,Abdominal Pain and Weakness,I have the impression of having no strength in my body,0
1249120_36505751_23947169.wav,Dermatological Issues,My skin is very dry and peeling.,1
1249120_36505751_24097482.wav,Abdominal Pain and Weakness,I feel a strange and powerful pain inside my rib cage,0
1249120_36505751_26321485.wav,Musculoskeletal Pain,i have shoulder pain after doing any home work.,3
1249120_36505751_31873157.wav,Dermatological Issues,I have a skin rash after eating an ice-cream.,1
1249120_36505751_34140486.wav,Respiratory and Ear Issues,"I feel chilly, like an ice cube.  My sister said that she needs several blankets to cover her so that she is warm enough.",4
1249120_36505751_38291328.wav,Musculoskeletal Pain,I can't stand with this horrible feeling in my shoulder,3
1249120_36505751_44414148.wav,Musculoskeletal Pain,When I wake up in the morning I feel a soreness in my body,3
1249120_36505751_46270579.wav,Wound Trauma,I cut my hand a couple of weeks ago and even though I keep using an antibiotic cream it's not getting better.,5
1249120_36505751_55987910.wav,Respiratory and Ear Issues,I get an ear ache when it is cold,4
1249120_36505751_68375713.wav,Head and Neck Discomfort,It feels like someone is hitting my head with a hammer.  I feel pain on the top of my head and it throbs.,2
1249120_36505751_74692700.wav,Wound Trauma,"surgical wounds red, firing pus, painful and hot to the touch",5
1249120_36505751_80016304.wav,Head and Neck Discomfort,I feel dizzy when i make sudden movements,2
1249120_36505751_93959065.wav,Abdominal Pain and Weakness,"My body feels weak after my first day in the gym, why?",0
1249120_36929821_13121019.wav,Respiratory and Ear Issues,My ear ache when I'm listening to music.,4
1249120_36929821_22587599.wav,Dermatological Issues,"My hair is falling without a reason, I can see a lot of hair on my working desk.",1
1249120_36929821_24030616.wav,Head and Neck Discomfort,I feel dizzy and out of sight,2
1249120_36929821_25614320.wav,Musculoskeletal Pain,I feel a sharp pain in my ankle joint when I stand.,3
1249120_36929821_44525966.wav,Dermatological Issues,I get clusters of whiteheads and blackheads on my back.,1
1249120_36929821_44828827.wav,Head and Neck Discomfort,I feel a pain in my neck,2
1249120_36929821_61563582.wav,Musculoskeletal Pain,"i can't move my leg, there is pain in the joint",3
1249120_36929821_68942435.wav,Musculoskeletal Pain,My muscle in my shoulder burns when I move my arm.,3
1249120_36929821_73846036.wav,Abdominal Pain and Weakness,I often get a stomach ache after I eat.  I haven't been able to pinpoint which foods might be the trigger.,0
1249120_36929821_86271478.wav,Abdominal Pain and Weakness,My chest hurts when I smoke,0
1249120_36929821_90027831.wav,Wound Trauma,I have a break in the skin between my thumb and index finger and it will not close.,5
1249120_36929821_99310207.wav,Dermatological Issues,I have pimples in patches along with a lot of redness on my face.,1
1249120_38042052_104320582.wav,Abdominal Pain and Weakness,I have terrible pain in my heart,0
1249120_38042052_108536521.wav,Musculoskeletal Pain,I need a kind of cream wich make my muscles more relaxed,3
1249120_38042052_108853081.wav,Musculoskeletal Pain,Yesterday I had a shouder pain,3
1249120_38042052_109636611.wav,Respiratory and Ear Issues,"I used to be out of breath after going up a dozen of stairs, but now I struggle to breath even when I sit down.",4
1249120_38042052_20765820.wav,Abdominal Pain and Weakness,I feel like my heart is on fire.,0
1249120_38042052_25613997.wav,Musculoskeletal Pain,My knees swell right below the knee cap and hurt when I put weight on them.,3
